Time (UTC +02:00 yyyy-MM-dd HH:mm:ss);Frequency (A) (Hz)
2026-05-13 10:25:36;229357,81
2026-05-13 10:25:36;127551,02
2026-05-13 10:25:36;248015,86
2026-05-13 10:25:36;260416,67
2026-05-13 10:25:36;309405,94
2026-05-13 10:25:36;284090,9
2026-05-13 10:25:36;199468,1
2026-05-13 10:25:36;204918,02
2026-05-13 10:25:36;181159,42
2026-05-13 10:25:36;160256,4
2026-05-13 10:25:36;173611,11
2026-05-13 10:25:36;186567,16
2026-05-13 10:25:36;111607,15
2026-05-13 10:25:36;89285,72
2026-05-13 10:25:36;357142,88
2026-05-13 10:25:36;247524,75
2026-05-13 10:25:36;172018,34
2026-05-13 10:25:36;276548,7
2026-05-13 10:25:36;189393,95
2026-05-13 10:25:36;165929,2
2026-05-13 10:25:36;245098,06
2026-05-13 10:25:36;NaN
2026-05-13 10:25:36;117187,5
2026-05-13 10:25:36;158514,5
2026-05-13 10:25:36;235849,08
2026-05-13 10:25:36;138888,89
2026-05-13 10:25:36;218023,25
2026-05-13 10:25:36;416666,66
2026-05-13 10:25:36;163398,7
2026-05-13 10:25:36;135135,14
2026-05-13 10:25:36;223214,3
2026-05-13 10:25:36;154320,98
2026-05-13 10:25:36;121359,22
2026-05-13 10:25:36;367647,06
2026-05-13 10:25:36;143678,16
2026-05-13 10:25:36;128424,65
2026-05-13 10:25:36;208333,34
2026-05-13 10:25:36;97656,25
2026-05-13 10:25:36;359195,4
2026-05-13 10:25:36;223214,3
2026-05-13 10:25:36;176886,8
2026-05-13 10:25:36;308642
2026-05-13 10:25:36;309405,94
2026-05-13 10:25:36;80128,2
2026-05-13 10:25:36;315656,56
2026-05-13 10:25:36;390625
2026-05-13 10:25:36;206043,95
2026-05-13 10:25:36;142857,16
2026-05-13 10:25:36;328947,38
2026-05-13 10:25:36;225225,2
2026-05-13 10:25:36;339673,94
2026-05-13 10:25:36;185185,17
2026-05-13 10:25:36;91911,76
2026-05-13 10:25:36;171232,88
2026-05-13 10:25:36;117924,52
2026-05-13 10:25:36;353773,56
2026-05-13 10:25:36;324675,34
2026-05-13 10:25:36;119047,62
2026-05-13 10:25:36;242718,44
2026-05-13 10:25:36;135869,56
2026-05-13 10:25:36;182038,83
2026-05-13 10:25:36;120192,305
2026-05-13 10:25:36;135869,56
2026-05-13 10:25:36;220070,42
2026-05-13 10:25:36;241935,48
2026-05-13 10:25:36;147929
2026-05-13 10:25:36;306372,53
2026-05-13 10:25:36;223214,3
2026-05-13 10:25:36;229779,42
2026-05-13 10:25:36;480769,22
2026-05-13 10:25:36;154958,67
2026-05-13 10:25:36;312500,03
2026-05-13 10:25:36;177304,97
2026-05-13 10:25:36;233644,88
2026-05-13 10:25:36;215517,23
2026-05-13 10:25:36;250000
2026-05-13 10:25:36;178571,44
2026-05-13 10:25:36;378787,88
2026-05-13 10:25:36;146484,38
2026-05-13 10:25:36;181159,42
2026-05-13 10:25:36;247524,75
2026-05-13 10:25:36;114678,89
2026-05-13 10:25:36;215517,23
2026-05-13 10:25:36;375000
2026-05-13 10:25:36;153688,53
2026-05-13 10:25:36;165929,2
2026-05-13 10:25:36;236742,44
2026-05-13 10:25:36;253378,38
2026-05-13 10:25:36;215517,23
2026-05-13 10:25:36;206043,95
2026-05-13 10:25:36;250000
2026-05-13 10:25:36;186567,16
2026-05-13 10:25:36;60096,152
2026-05-13 10:25:36;84459,46
2026-05-13 10:25:36;108695,65
2026-05-13 10:25:36;215517,23
2026-05-13 10:25:36;225903,61
2026-05-13 10:25:36;134892,1
2026-05-13 10:25:36;235849,08
2026-05-13 10:25:36;199468,1
2026-05-13 10:25:36;193298,97
2026-05-13 10:25:36;225225,23
2026-05-13 10:25:36;267857,16
2026-05-13 10:25:36;328947,34
2026-05-13 10:25:36;223214,3
2026-05-13 10:25:36;83892,625
2026-05-13 10:25:36;250000
2026-05-13 10:25:36;357142,88
2026-05-13 10:25:36;240384,61
2026-05-13 10:25:36;210084,05
2026-05-13 10:25:36;164473,69
2026-05-13 10:25:36;139925,38
2026-05-13 10:25:36;221631,2
2026-05-13 10:25:36;113636,37
2026-05-13 10:25:36;104166,67
2026-05-13 10:25:36;154958,67
2026-05-13 10:25:36;187969,92
2026-05-13 10:25:36;181159,42
2026-05-13 10:25:36;390625
2026-05-13 10:25:36;73529,414
2026-05-13 10:25:36;360576,94
2026-05-13 10:25:36;304878,06
2026-05-13 10:25:36;183823,53
2026-05-13 10:25:36;245098,03
2026-05-13 10:25:36;284090,9
2026-05-13 10:25:36;243506,5
2026-05-13 10:25:36;367647,06
2026-05-13 10:25:36;200000
2026-05-13 10:25:36;173611,11
2026-05-13 10:25:36;164473,67
2026-05-13 10:25:36;143678,16
2026-05-13 10:25:36;375000
2026-05-13 10:25:36;175233,64
2026-05-13 10:25:36;164473,69
2026-05-13 10:25:36;198412,7
2026-05-13 10:25:36;120192,32
2026-05-13 10:25:36;228658,53
2026-05-13 10:25:36;254065,03
2026-05-13 10:25:36;160256,4
2026-05-13 10:25:36;122549,03
2026-05-13 10:25:36;185643,56
2026-05-13 10:25:36;255102,05
2026-05-13 10:25:36;167410,72
2026-05-13 10:25:36;191326,52
2026-05-13 10:25:36;292968,75
2026-05-13 10:25:36;85616,44
2026-05-13 10:25:36;160256,4
2026-05-13 10:25:36;172018,34
2026-05-13 10:25:36;294117,66
2026-05-13 10:25:36;198412,7
2026-05-13 10:25:36;131118,89
2026-05-13 10:25:36;226449,27
2026-05-13 10:25:36;211864,4
2026-05-13 10:25:36;290697,7
2026-05-13 10:25:36;208333,33
2026-05-13 10:25:36;168918,92
2026-05-13 10:25:36;277777,78
2026-05-13 10:25:36;189393,94
2026-05-13 10:25:36;119047,62
2026-05-13 10:25:36;256147,53
2026-05-13 10:25:36;280898,88
2026-05-13 10:25:36;195312,5
2026-05-13 10:25:36;243506,48
2026-05-13 10:25:36;240384,64
2026-05-13 10:25:36;234375
2026-05-13 10:25:36;219298,25
2026-05-13 10:25:36;242248,06
2026-05-13 10:25:36;317796,62
2026-05-13 10:25:36;91911,766
2026-05-13 10:25:36;508720,9
2026-05-13 10:25:36;156249,98
2026-05-13 10:25:36;218023,25
2026-05-13 10:25:36;182038,83
2026-05-13 10:25:36;234375
2026-05-13 10:25:36;218023,25
2026-05-13 10:25:36;303398,06
2026-05-13 10:25:37;201612,9
2026-05-13 10:25:37;326086,97
2026-05-13 10:25:37;51229,51
2026-05-13 10:25:37;294117,66
2026-05-13 10:25:37;135869,56
2026-05-13 10:25:37;154958,67
2026-05-13 10:25:37;355113,62
2026-05-13 10:25:37;111607,15
2026-05-13 10:25:37;263157,9
2026-05-13 10:25:37;206043,95
2026-05-13 10:25:37;195312,5
2026-05-13 10:25:37;174825,17
2026-05-13 10:25:37;152972,03
2026-05-13 10:25:37;309405,94
2026-05-13 10:25:37;147058,83
2026-05-13 10:25:37;312500
2026-05-13 10:25:37;250000
2026-05-13 10:25:37;191326,52
2026-05-13 10:25:37;183823,53
2026-05-13 10:25:37;176886,8
2026-05-13 10:25:37;240384,61
2026-05-13 10:25:37;250000
2026-05-13 10:25:37;277777,78
2026-05-13 10:25:37;127551,02
2026-05-13 10:25:37;285947,72
2026-05-13 10:25:37;105932,2
2026-05-13 10:25:37;237341,77
2026-05-13 10:25:37;166223,4
2026-05-13 10:25:37;81168,836
2026-05-13 10:25:37;150602,4
2026-05-13 10:25:37;245098,03
2026-05-13 10:25:37;203804,34
2026-05-13 10:25:37;172018,34
2026-05-13 10:25:37;197368,42
2026-05-13 10:25:37;227272,73
2026-05-13 10:25:37;168918,92
2026-05-13 10:25:37;126689,19
2026-05-13 10:25:37;331858,4
2026-05-13 10:25:37;215517,23
2026-05-13 10:25:37;198412,69
2026-05-13 10:25:37;183823,52
2026-05-13 10:25:37;228658,53
2026-05-13 10:25:37;250000
2026-05-13 10:25:37;96153,84
2026-05-13 10:25:37;262605,03
2026-05-13 10:25:37;180288,47
2026-05-13 10:25:37;146484,38
2026-05-13 10:25:37;193798,45
2026-05-13 10:25:37;352112,7
2026-05-13 10:25:37;367647,03
2026-05-13 10:25:37;304878,06
2026-05-13 10:25:37;198412,7
2026-05-13 10:25:37;197368,42
2026-05-13 10:25:37;140977,44
2026-05-13 10:25:37;235849,08
2026-05-13 10:25:37;178571,44
2026-05-13 10:25:37;297619,06
2026-05-13 10:25:37;224820,12
2026-05-13 10:25:37;160256,4
2026-05-13 10:25:37;210084,05
2026-05-13 10:25:37;NaN
2026-05-13 10:25:37;353773,6
2026-05-13 10:25:37;302419,34
2026-05-13 10:25:37;219298,25
2026-05-13 10:25:37;128424,664
2026-05-13 10:25:37;164473,67
2026-05-13 10:25:37;231481,47
2026-05-13 10:25:37;309405,94
2026-05-13 10:25:37;176056,34
2026-05-13 10:25:37;111607,15
2026-05-13 10:25:37;NaN
2026-05-13 10:25:37;194099,38
2026-05-13 10:25:37;214041,1
2026-05-13 10:25:37;231481,5
2026-05-13 10:25:37;130208,336
2026-05-13 10:25:37;129310,34
2026-05-13 10:25:37;178571,44
2026-05-13 10:25:37;375000
2026-05-13 10:25:37;213068,19
2026-05-13 10:25:37;271739,16
2026-05-13 10:25:37;182481,77
2026-05-13 10:25:37;132042,25
2026-05-13 10:25:37;125000
2026-05-13 10:25:37;246710,53
2026-05-13 10:25:37;101626,02
2026-05-13 10:25:37;328947,34
2026-05-13 10:25:37;204918,02
2026-05-13 10:25:37;131578,95
2026-05-13 10:25:37;300480,75
2026-05-13 10:25:37;79617,836
2026-05-13 10:25:37;262605,03
2026-05-13 10:25:37;61274,508
2026-05-13 10:25:37;80128,2
2026-05-13 10:25:37;192307,69
2026-05-13 10:25:37;381097,56
2026-05-13 10:25:37;179856,12
2026-05-13 10:25:37;260416,67
2026-05-13 10:25:37;153688,53
2026-05-13 10:25:37;208333,33
2026-05-13 10:25:37;289351,84
2026-05-13 10:25:37;105042,016
2026-05-13 10:25:37;279850,75
2026-05-13 10:25:37;307377,06
2026-05-13 10:25:37;195312,5
2026-05-13 10:25:37;180288,47
2026-05-13 10:25:37;189393,94
2026-05-13 10:25:37;107758,62
2026-05-13 10:25:37;256849,3
2026-05-13 10:25:37;267857,12
2026-05-13 10:25:37;131118,89
2026-05-13 10:25:37;264084,5
2026-05-13 10:25:37;218023,25
2026-05-13 10:25:37;189393,95
2026-05-13 10:25:37;57870,375
2026-05-13 10:25:37;177304,97
2026-05-13 10:25:37;125000
2026-05-13 10:25:37;150602,4
2026-05-13 10:25:37;187500
2026-05-13 10:25:37;119047,62
2026-05-13 10:25:37;182748,53
2026-05-13 10:25:37;197368,44
2026-05-13 10:25:37;255102,05
2026-05-13 10:25:37;115740,75
2026-05-13 10:25:37;120967,74
2026-05-13 10:25:37;284090,9
2026-05-13 10:25:37;271739,12
2026-05-13 10:25:37;203804,34
2026-05-13 10:25:37;142045,47
2026-05-13 10:25:37;127551,02
2026-05-13 10:25:37;384615,38
2026-05-13 10:25:37;364077,66
2026-05-13 10:25:37;317796,62
2026-05-13 10:25:37;284090,9
2026-05-13 10:25:37;195312,5
2026-05-13 10:25:37;105042,02
2026-05-13 10:25:37;264084,5
2026-05-13 10:25:37;294117,66
2026-05-13 10:25:37;96899,23
2026-05-13 10:25:37;128865,984
2026-05-13 10:25:37;231481,47
2026-05-13 10:25:37;65104,16
2026-05-13 10:25:37;160256,4
2026-05-13 10:25:37;117924,54
2026-05-13 10:25:37;300000
2026-05-13 10:25:37;236742,44
2026-05-13 10:25:37;213675,2
2026-05-13 10:25:37;130208,336
2026-05-13 10:25:37;371287,12
2026-05-13 10:25:37;252525,25
2026-05-13 10:25:37;158227,84
2026-05-13 10:25:37;218023,25
2026-05-13 10:25:37;52083,332
2026-05-13 10:25:37;271739,12
2026-05-13 10:25:37;235849,05
2026-05-13 10:25:37;138888,89
2026-05-13 10:25:37;143678,16
2026-05-13 10:25:37;265957,47
2026-05-13 10:25:37;219849,23
2026-05-13 10:25:37;208333,34
2026-05-13 10:25:37;333333,3
2026-05-13 10:25:37;240384,61
2026-05-13 10:25:37;111607,15
2026-05-13 10:25:37;218023,27
2026-05-13 10:25:37;127551,02
2026-05-13 10:25:37;107758,62
2026-05-13 10:25:37;173611,11
2026-05-13 10:25:37;201612,9
2026-05-13 10:25:37;250000
2026-05-13 10:25:37;231481,5
2026-05-13 10:25:37;195312,5
2026-05-13 10:25:37;289351,84
2026-05-13 10:25:37;89285,72
2026-05-13 10:25:37;175561,8
2026-05-13 10:25:37;168918,92
2026-05-13 10:25:37;181159,42
2026-05-13 10:25:37;157563,02
2026-05-13 10:25:37;256147,53
2026-05-13 10:25:37;152439,03
2026-05-13 10:25:37;151209,67
2026-05-13 10:25:37;237341,77
2026-05-13 10:25:37;73529,414
2026-05-13 10:25:37;182038,84
2026-05-13 10:25:37;301204,8
2026-05-13 10:25:37;154321
2026-05-13 10:25:37;229779,42
2026-05-13 10:25:37;230061,36
2026-05-13 10:25:37;206611,58
2026-05-13 10:25:37;183823,52
2026-05-13 10:25:37;161637,94
2026-05-13 10:25:37;367647,06
2026-05-13 10:25:37;350467,28
2026-05-13 10:25:37;218023,25
2026-05-13 10:25:37;237341,77
2026-05-13 10:25:37;196850,39
2026-05-13 10:25:37;65789,48
2026-05-13 10:25:37;256147,53
2026-05-13 10:25:37;199044,6
2026-05-13 10:25:37;135869,56
2026-05-13 10:25:37;235849,08
2026-05-13 10:25:37;104166,664
2026-05-13 10:25:37;211864,4
2026-05-13 10:25:37;166666,66
2026-05-13 10:25:37;168918,92
2026-05-13 10:25:37;240384,64
2026-05-13 10:25:37;176886,8
2026-05-13 10:25:37;292968,75
2026-05-13 10:25:37;151515,16
2026-05-13 10:25:37;186567,17
2026-05-13 10:25:37;148809,53
2026-05-13 10:25:37;211864,4
2026-05-13 10:25:37;190839,69
2026-05-13 10:25:37;108695,65
2026-05-13 10:25:37;100000
2026-05-13 10:25:37;355691,03
2026-05-13 10:25:37;173611,11
2026-05-13 10:25:37;234375
2026-05-13 10:25:37;195312,5
2026-05-13 10:25:37;178571,42
2026-05-13 10:25:37;390625
2026-05-13 10:25:37;286697,25
2026-05-13 10:25:37;89285,72
2026-05-13 10:25:37;227272,73
2026-05-13 10:25:37;157563,02
2026-05-13 10:25:37;148809,53
2026-05-13 10:25:37;157563,03
2026-05-13 10:25:37;185643,56
2026-05-13 10:25:37;164473,69
2026-05-13 10:25:37;135869,58
2026-05-13 10:25:37;147058,83
2026-05-13 10:25:37;340909,1
2026-05-13 10:25:37;347222,25
2026-05-13 10:25:37;138888,89
2026-05-13 10:25:37;77160,5
2026-05-13 10:25:37;122549,016
2026-05-13 10:25:37;220070,42
2026-05-13 10:25:37;193298,97
2026-05-13 10:25:37;197368,42
2026-05-13 10:25:38;165929,2
2026-05-13 10:25:38;138121,55
2026-05-13 10:25:38;113636,37
2026-05-13 10:25:38;127551,02
2026-05-13 10:25:38;223214,3
2026-05-13 10:25:38;105932,2
2026-05-13 10:25:38;224820,12
2026-05-13 10:25:38;213068,19
2026-05-13 10:25:38;210674,17
2026-05-13 10:25:38;215517,23
2026-05-13 10:25:38;132978,73
2026-05-13 10:25:38;364077,66
2026-05-13 10:25:38;304878,06
2026-05-13 10:25:38;134892,1
2026-05-13 10:25:38;104166,664
2026-05-13 10:25:38;243506,5
2026-05-13 10:25:38;265957,44
2026-05-13 10:25:38;320512,84
2026-05-13 10:25:38;186567,17
2026-05-13 10:25:38;231481,5
2026-05-13 10:25:38;182038,83
2026-05-13 10:25:38;480769,28
2026-05-13 10:25:38;206043,95
2026-05-13 10:25:38;172018,34
2026-05-13 10:25:38;116822,42
2026-05-13 10:25:38;135869,56
2026-05-13 10:25:38;279850,72
2026-05-13 10:25:38;140449,44
2026-05-13 10:25:38;NaN
2026-05-13 10:25:38;132978,72
2026-05-13 10:25:38;252016,14
2026-05-13 10:25:38;64432,992
2026-05-13 10:25:38;135869,58
2026-05-13 10:25:38;152439,03
2026-05-13 10:25:38;178571,44
2026-05-13 10:25:38;382653,03
2026-05-13 10:25:38;109011,625
2026-05-13 10:25:38;277777,78
2026-05-13 10:25:38;240384,61
2026-05-13 10:25:38;200000
2026-05-13 10:25:38;143678,16
2026-05-13 10:25:38;84459,46
2026-05-13 10:25:38;134408,61
2026-05-13 10:25:38;225225,23
2026-05-13 10:25:38;250000
2026-05-13 10:25:38;160256,4
2026-05-13 10:25:38;NaN
2026-05-13 10:25:38;235849,08
2026-05-13 10:25:38;215517,27
2026-05-13 10:25:38;208333,33
2026-05-13 10:25:38;179856,11
2026-05-13 10:25:38;271739,12
2026-05-13 10:25:38;130208,336
2026-05-13 10:25:38;203252,05
2026-05-13 10:25:38;304878,06
2026-05-13 10:25:38;162337,67
2026-05-13 10:25:38;137867,66
2026-05-13 10:25:38;125000
2026-05-13 10:25:38;204918,02
2026-05-13 10:25:38;237341,77
2026-05-13 10:25:38;352112,7
2026-05-13 10:25:38;264084,5
2026-05-13 10:25:38;128865,984
2026-05-13 10:25:38;228658,53
2026-05-13 10:25:38;228102,19
2026-05-13 10:25:38;378787,9
2026-05-13 10:25:38;175233,66
2026-05-13 10:25:38;162337,67
2026-05-13 10:25:38;223214,3
2026-05-13 10:25:38;333333,3
2026-05-13 10:25:38;290697,7
2026-05-13 10:25:38;127551,02
2026-05-13 10:25:38;188253,02
2026-05-13 10:25:38;195312,5
2026-05-13 10:25:38;260416,67
2026-05-13 10:25:38;240384,61
2026-05-13 10:25:38;142694,08
2026-05-13 10:25:38;235849,08
2026-05-13 10:25:38;203252,05
2026-05-13 10:25:38;277777,78
2026-05-13 10:25:38;164473,69
2026-05-13 10:25:38;127551,01
2026-05-13 10:25:38;217391,3
2026-05-13 10:25:38;178571,44
2026-05-13 10:25:38;226449,27
2026-05-13 10:25:38;132978,72
2026-05-13 10:25:38;162337,67
2026-05-13 10:25:38;156250
2026-05-13 10:25:38;71839,08
2026-05-13 10:25:38;312500
2026-05-13 10:25:38;219298,25
2026-05-13 10:25:38;235849,08
2026-05-13 10:25:38;147637,8
2026-05-13 10:25:38;115030,68
2026-05-13 10:25:38;271739,16
2026-05-13 10:25:38;195312,5
2026-05-13 10:25:38;267857,12
2026-05-13 10:25:38;182038,83
2026-05-13 10:25:38;74404,766
2026-05-13 10:25:38;104166,67
2026-05-13 10:25:38;252016,14
2026-05-13 10:25:38;147058,83
2026-05-13 10:25:38;199468,1
2026-05-13 10:25:38;225225,23
2026-05-13 10:25:38;201612,89
2026-05-13 10:25:38;260416,64
2026-05-13 10:25:38;116459,64
2026-05-13 10:25:38;353773,6
2026-05-13 10:25:38;104166,67
2026-05-13 10:25:38;250000
2026-05-13 10:25:38;152439,03
2026-05-13 10:25:38;160256,4
2026-05-13 10:25:38;183823,52
2026-05-13 10:25:38;376506,03
2026-05-13 10:25:38;252016,14
2026-05-13 10:25:38;260416,64
2026-05-13 10:25:38;367647,03
2026-05-13 10:25:38;210674,17
2026-05-13 10:25:38;136861,33
2026-05-13 10:25:38;88028,17
2026-05-13 10:25:38;61881,188
2026-05-13 10:25:38;220588,25
2026-05-13 10:25:38;84841,63
2026-05-13 10:25:38;152439,03
2026-05-13 10:25:38;176056,34
2026-05-13 10:25:38;122549,016
2026-05-13 10:25:38;317796,6
2026-05-13 10:25:38;281531,53
2026-05-13 10:25:38;128865,984
2026-05-13 10:25:38;187969,92
2026-05-13 10:25:38;189393,95
2026-05-13 10:25:38;306372,53
2026-05-13 10:25:38;164473,67
2026-05-13 10:25:38;367647,06
2026-05-13 10:25:38;223214,3
2026-05-13 10:25:38;428921,6
2026-05-13 10:25:38;211864,4
2026-05-13 10:25:38;143678,16
2026-05-13 10:25:38;153374,23
2026-05-13 10:25:38;351123,6
2026-05-13 10:25:38;312500
2026-05-13 10:25:38;148809,53
2026-05-13 10:25:38;126262,625
2026-05-13 10:25:38;203804,34
2026-05-13 10:25:38;250000
2026-05-13 10:25:38;292968,75
2026-05-13 10:25:38;186567,17
2026-05-13 10:25:38;353773,6
2026-05-13 10:25:38;176056,34
2026-05-13 10:25:38;208333,33
2026-05-13 10:25:38;171232,88
2026-05-13 10:25:38;256849,3
2026-05-13 10:25:38;146484,38
2026-05-13 10:25:38;238549,61
2026-05-13 10:25:38;225903,61
2026-05-13 10:25:38;114678,91
2026-05-13 10:25:38;NaN
2026-05-13 10:25:38;186567,17
2026-05-13 10:25:38;352112,7
2026-05-13 10:25:38;208333,33
2026-05-13 10:25:38;99206,34
2026-05-13 10:25:38;172018,34
2026-05-13 10:25:38;215517,23
2026-05-13 10:25:38;186567,17
2026-05-13 10:25:38;183823,52
2026-05-13 10:25:38;185185,17
2026-05-13 10:25:38;284090,9
2026-05-13 10:25:38;126903,55
2026-05-13 10:25:38;246710,53
2026-05-13 10:25:38;176886,78
2026-05-13 10:25:38;231481,5
2026-05-13 10:25:38;154320,98
2026-05-13 10:25:38;300480,75
2026-05-13 10:25:38;265957,44
2026-05-13 10:25:38;107758,62
2026-05-13 10:25:38;256849,3
2026-05-13 10:25:38;297619,06
2026-05-13 10:25:38;245098,03
2026-05-13 10:25:38;156250,02
2026-05-13 10:25:38;140449,44
2026-05-13 10:25:38;187500
2026-05-13 10:25:38;322164,97
2026-05-13 10:25:38;258264,47
2026-05-13 10:25:38;269396,56
2026-05-13 10:25:38;342465,75
2026-05-13 10:25:38;215517,23
2026-05-13 10:25:38;142045,45
2026-05-13 10:25:38;130208,336
2026-05-13 10:25:38;154958,67
2026-05-13 10:25:38;132978,73
2026-05-13 10:25:38;294117,66
2026-05-13 10:25:38;153688,53
2026-05-13 10:25:38;269396,53
2026-05-13 10:25:38;172018,34
2026-05-13 10:25:38;138888,89
2026-05-13 10:25:38;228102,19
2026-05-13 10:25:38;231481,5
2026-05-13 10:25:38;111607,15
2026-05-13 10:25:38;162337,66
2026-05-13 10:25:38;304878,03
2026-05-13 10:25:38;193298,95
2026-05-13 10:25:38;284090,94
2026-05-13 10:25:38;274122,8
2026-05-13 10:25:38;260416,67
2026-05-13 10:25:38;431034,47
2026-05-13 10:25:38;292968,75
2026-05-13 10:25:38;NaN
2026-05-13 10:25:38;192307,69
2026-05-13 10:25:38;231481,47
2026-05-13 10:25:38;186567,17
2026-05-13 10:25:38;372023,8
2026-05-13 10:25:38;131578,95
2026-05-13 10:25:38;211864,4
2026-05-13 10:25:38;133928,58
2026-05-13 10:25:38;262605,03
2026-05-13 10:25:38;294117,66
2026-05-13 10:25:38;200000
2026-05-13 10:25:38;190839,69
2026-05-13 10:25:38;208333,33
2026-05-13 10:25:38;178571,44
2026-05-13 10:25:38;172018,34
2026-05-13 10:25:38;257352,94
2026-05-13 10:25:38;160256,4
2026-05-13 10:25:38;253378,4
2026-05-13 10:25:38;190548,78
2026-05-13 10:25:38;134892,1
2026-05-13 10:25:38;204918,02
2026-05-13 10:25:38;138888,89
2026-05-13 10:25:38;378787,88
2026-05-13 10:25:38;88028,17
2026-05-13 10:25:39;215517,23
2026-05-13 10:25:39;65104,168
2026-05-13 10:25:39;233644,88
2026-05-13 10:25:39;312500,03
2026-05-13 10:25:39;297619,06
2026-05-13 10:25:39;256849,3
2026-05-13 10:25:39;135869,56
2026-05-13 10:25:39;146198,83
2026-05-13 10:25:39;213675,2
2026-05-13 10:25:39;292968,75
2026-05-13 10:25:39;240384,61
2026-05-13 10:25:39;137867,64
2026-05-13 10:25:39;102459,01
2026-05-13 10:25:39;166666,66
2026-05-13 10:25:39;265957,47
2026-05-13 10:25:39;89285,72
2026-05-13 10:25:39;180635,84
2026-05-13 10:25:39;385802,5
2026-05-13 10:25:39;183823,52
2026-05-13 10:25:39;181159,42
2026-05-13 10:25:39;211864,4
2026-05-13 10:25:39;231481,5
2026-05-13 10:25:39;125000
2026-05-13 10:25:39;81168,836
2026-05-13 10:25:39;250000,03
2026-05-13 10:25:39;367647,1
2026-05-13 10:25:39;221238,94
2026-05-13 10:25:39;235849,08
2026-05-13 10:25:39;189393,95
2026-05-13 10:25:39;191326,55
2026-05-13 10:25:39;520833,28
2026-05-13 10:25:39;201612,9
2026-05-13 10:25:39;358606,6
2026-05-13 10:25:39;183823,53
2026-05-13 10:25:39;260416,67
2026-05-13 10:25:39;300480,75
2026-05-13 10:25:39;312499,94
2026-05-13 10:25:39;248015,86
2026-05-13 10:25:39;88028,17
2026-05-13 10:25:39;182038,83
2026-05-13 10:25:39;240384,61
2026-05-13 10:25:39;135869,58
2026-05-13 10:25:39;157563,02
2026-05-13 10:25:39;125000
2026-05-13 10:25:39;143129,77
2026-05-13 10:25:39;99206,35
2026-05-13 10:25:39;312500
2026-05-13 10:25:39;204918,02
2026-05-13 10:25:39;94696,97
2026-05-13 10:25:39;300480,75
2026-05-13 10:25:39;213675,2
2026-05-13 10:25:39;228102,19
2026-05-13 10:25:39;NaN
2026-05-13 10:25:39;85616,44
2026-05-13 10:25:39;195312,5
2026-05-13 10:25:39;111607,15
2026-05-13 10:25:39;88028,17
2026-05-13 10:25:39;181686,05
2026-05-13 10:25:39;242718,44
2026-05-13 10:25:39;138888,89
2026-05-13 10:25:39;160256,4
2026-05-13 10:25:39;371287,12
2026-05-13 10:25:39;186567,16
2026-05-13 10:25:39;284090,94
2026-05-13 10:25:39;277777,78
2026-05-13 10:25:39;193298,97
2026-05-13 10:25:39;288461,53
2026-05-13 10:25:39;151209,69
2026-05-13 10:25:39;122549,016
2026-05-13 10:25:39;208333,33
2026-05-13 10:25:39;175233,64
2026-05-13 10:25:39;173611,11
2026-05-13 10:25:39;228658,53
2026-05-13 10:25:39;134408,61
2026-05-13 10:25:39;347222,22
2026-05-13 10:25:39;260416,67
2026-05-13 10:25:39;71839,08
2026-05-13 10:25:39;202922,1
2026-05-13 10:25:39;167785,25
2026-05-13 10:25:39;131118,89
2026-05-13 10:25:39;186567,17
2026-05-13 10:25:39;254065,03
2026-05-13 10:25:39;274725,28
2026-05-13 10:25:39;303398,03
2026-05-13 10:25:39;217391,3
2026-05-13 10:25:39;187500
2026-05-13 10:25:39;124172,18
2026-05-13 10:25:39;172018,34
2026-05-13 10:25:39;156250
2026-05-13 10:25:39;229357,78
2026-05-13 10:25:39;292056,1
2026-05-13 10:25:39;189393,94
2026-05-13 10:25:39;157232,7
2026-05-13 10:25:39;140449,44
2026-05-13 10:25:39;140449,44
2026-05-13 10:25:39;180288,47
2026-05-13 10:25:39;246063
2026-05-13 10:25:39;189393,95
2026-05-13 10:25:39;204918,02
2026-05-13 10:25:39;103305,79
2026-05-13 10:25:39;223214,3
2026-05-13 10:25:39;186567,16
2026-05-13 10:25:39;199468,1
2026-05-13 10:25:39;212585,02
2026-05-13 10:25:39;252525,25
2026-05-13 10:25:39;227272,73
2026-05-13 10:25:39;233208,95
2026-05-13 10:25:39;213068,19
2026-05-13 10:25:39;146484,38
2026-05-13 10:25:39;NaN
2026-05-13 10:25:39;130208,336
2026-05-13 10:25:39;260416,67
2026-05-13 10:25:39;135869,56
2026-05-13 10:25:39;300480,78
2026-05-13 10:25:39;250000
2026-05-13 10:25:39;167410,72
2026-05-13 10:25:39;217391,33
2026-05-13 10:25:39;210084,03
2026-05-13 10:25:39;145348,84
2026-05-13 10:25:39;71022,73
2026-05-13 10:25:39;312500
2026-05-13 10:25:39;284090,9
2026-05-13 10:25:39;NaN
2026-05-13 10:25:39;104166,664
2026-05-13 10:25:39;218023,25
2026-05-13 10:25:39;127551,02
2026-05-13 10:25:39;113636,37
2026-05-13 10:25:39;206611,58
2026-05-13 10:25:39;304878,06
2026-05-13 10:25:39;206043,95
2026-05-13 10:25:39;201612,9
2026-05-13 10:25:39;181159,42
2026-05-13 10:25:39;213068,19
2026-05-13 10:25:39;280898,88
2026-05-13 10:25:39;163043,47
2026-05-13 10:25:39;353773,6
2026-05-13 10:25:39;260416,67
